id;type;year;region;;;;;;;
13894;organic;2016;RaleighGreensboro;;;;;;;
13895;organic;2016;RaleighGreensboro;;;;;;;
13896;organic;2016;RaleighGreensboro;;;;;;;
13897;organic;2016;RaleighGreensboro;;;;;;;
13898;organic;2016;RaleighGreensboro;;;;;;;
13899;organic;2016;RaleighGreensboro;;;;;;;
13900;organic;2016;RaleighGreensboro;;;;;;;
13901;organic;2016;RaleighGreensboro;;;;;;;
13902;organic;2016;RaleighGreensboro;;;;;;;
13903;organic;2016;RaleighGreensboro;;;;;;;
13904;organic;2016;RaleighGreensboro;;;;;;;
13905;organic;2016;RaleighGreensboro;;;;;;;
13906;organic;2016;RaleighGreensboro;;;;;;;
13907;organic;2016;RaleighGreensboro;;;;;;;
13908;organic;2016;RaleighGreensboro;;;;;;;
13909;organic;2016;RaleighGreensboro;;;;;;;
13910;organic;2016;RichmondNorfolk;;;;;;;
13911;organic;2016;RichmondNorfolk;;;;;;;
13912;organic;2016;RichmondNorfolk;;;;;;;
13913;organic;2016;RichmondNorfolk;;;;;;;
13914;organic;2016;RichmondNorfolk;;;;;;;
13915;organic;2016;RichmondNorfolk;;;;;;;
13916;organic;2016;RichmondNorfolk;;;;;;;
13917;organic;2016;RichmondNorfolk;;;;;;;
13918;organic;2016;RichmondNorfolk;;;;;;;
13919;organic;2016;RichmondNorfolk;;;;;;;
13920;organic;2016;RichmondNorfolk;;;;;;;
13921;organic;2016;RichmondNorfolk;;;;;;;
13922;organic;2016;RichmondNorfolk;;;;;;;
13923;organic;2016;RichmondNorfolk;;;;;;;
13924;organic;2016;RichmondNorfolk;;;;;;;
13925;organic;2016;RichmondNorfolk;;;;;;;
13926;organic;2016;RichmondNorfolk;;;;;;;
13927;organic;2016;RichmondNorfolk;;;;;;;
13928;organic;2016;RichmondNorfolk;;;;;;;
13929;organic;2016;RichmondNorfolk;;;;;;;
13930;organic;2016;RichmondNorfolk;;;;;;;
13931;organic;2016;RichmondNorfolk;;;;;;;
13932;organic;2016;RichmondNorfolk;;;;;;;
13933;organic;2016;RichmondNorfolk;;;;;;;
13934;organic;2016;RichmondNorfolk;;;;;;;
13935;organic;2016;RichmondNorfolk;;;;;;;
13936;organic;2016;RichmondNorfolk;;;;;;;
13937;organic;2016;RichmondNorfolk;;;;;;;
13938;organic;2016;RichmondNorfolk;;;;;;;
13939;organic;2016;RichmondNorfolk;;;;;;;
13940;organic;2016;RichmondNorfolk;;;;;;;
13941;organic;2016;RichmondNorfolk;;;;;;;
13942;organic;2016;RichmondNorfolk;;;;;;;
13943;organic;2016;RichmondNorfolk;;;;;;;
13944;organic;2016;RichmondNorfolk;;;;;;;
13945;organic;2016;RichmondNorfolk;;;;;;;
13946;organic;2016;RichmondNorfolk;;;;;;;
13947;organic;2016;RichmondNorfolk;;;;;;;
13948;organic;2016;RichmondNorfolk;;;;;;;
13949;organic;2016;RichmondNorfolk;;;;;;;
13950;organic;2016;RichmondNorfolk;;;;;;;
13951;organic;2016;RichmondNorfolk;;;;;;;
13952;organic;2016;RichmondNorfolk;;;;;;;
13953;organic;2016;RichmondNorfolk;;;;;;;
13954;organic;2016;RichmondNorfolk;;;;;;;
13955;organic;2016;RichmondNorfolk;;;;;;;
13956;organic;2016;RichmondNorfolk;;;;;;;
13957;organic;2016;RichmondNorfolk;;;;;;;
13958;organic;2016;RichmondNorfolk;;;;;;;
13959;organic;2016;RichmondNorfolk;;;;;;;
13960;organic;2016;RichmondNorfolk;;;;;;;
13961;organic;2016;RichmondNorfolk;;;;;;;
13962;organic;2016;Roanoke;;;;;;;
13963;organic;2016;Roanoke;;;;;;;
13964;organic;2016;Roanoke;;;;;;;
13965;organic;2016;Roanoke;;;;;;;
13966;organic;2016;Roanoke;;;;;;;
13967;organic;2016;Roanoke;;;;;;;
13968;organic;2016;Roanoke;;;;;;;
13969;organic;2016;Roanoke;;;;;;;
13970;organic;2016;Roanoke;;;;;;;
13971;organic;2016;Roanoke;;;;;;;
13972;organic;2016;Roanoke;;;;;;;
13973;organic;2016;Roanoke;;;;;;;
13974;organic;2016;Roanoke;;;;;;;
13975;organic;2016;Roanoke;;;;;;;
13976;organic;2016;Roanoke;;;;;;;
13977;organic;2016;Roanoke;;;;;;;
13978;organic;2016;Roanoke;;;;;;;
13979;organic;2016;Roanoke;;;;;;;
13980;organic;2016;Roanoke;;;;;;;
13981;organic;2016;Roanoke;;;;;;;
13982;organic;2016;Roanoke;;;;;;;
13983;organic;2016;Roanoke;;;;;;;
13984;organic;2016;Roanoke;;;;;;;
13985;organic;2016;Roanoke;;;;;;;
13986;organic;2016;Roanoke;;;;;;;
13987;organic;2016;Roanoke;;;;;;;
13988;organic;2016;Roanoke;;;;;;;
13989;organic;2016;Roanoke;;;;;;;
13990;organic;2016;Roanoke;;;;;;;
13991;organic;2016;Roanoke;;;;;;;
13992;organic;2016;Roanoke;;;;;;;
13993;organic;2016;Roanoke;;;;;;;
13994;organic;2016;Roanoke;;;;;;;
13995;organic;2016;Roanoke;;;;;;;
13996;organic;2016;Roanoke;;;;;;;
13997;organic;2016;Roanoke;;;;;;;
13998;organic;2016;Roanoke;;;;;;;
13999;organic;2016;Roanoke;;;;;;;
14000;organic;2016;Roanoke;;;;;;;
14001;organic;2016;Roanoke;;;;;;;
14002;organic;2016;Roanoke;;;;;;;
14003;organic;2016;Roanoke;;;;;;;
14004;organic;2016;Roanoke;;;;;;;
14005;organic;2016;Roanoke;;;;;;;
14006;organic;2016;Roanoke;;;;;;;
14007;organic;2016;Roanoke;;;;;;;
14008;organic;2016;Roanoke;;;;;;;
14009;organic;2016;Roanoke;;;;;;;
14010;organic;2016;Roanoke;;;;;;;
14011;organic;2016;Roanoke;;;;;;;
14012;organic;2016;Roanoke;;;;;;;
14013;organic;2016;Roanoke;;;;;;;
14014;organic;2016;Sacramento;;;;;;;
14015;organic;2016;Sacramento;;;;;;;
14016;organic;2016;Sacramento;;;;;;;
14017;organic;2016;Sacramento;;;;;;;
14018;organic;2016;Sacramento;;;;;;;
14019;organic;2016;Sacramento;;;;;;;
14020;organic;2016;Sacramento;;;;;;;
14021;organic;2016;Sacramento;;;;;;;
14022;organic;2016;Sacramento;;;;;;;
14023;organic;2016;Sacramento;;;;;;;
14024;organic;2016;Sacramento;;;;;;;
14025;organic;2016;Sacramento;;;;;;;
14026;organic;2016;Sacramento;;;;;;;
14027;organic;2016;Sacramento;;;;;;;
14028;organic;2016;Sacramento;;;;;;;
14029;organic;2016;Sacramento;;;;;;;
14030;organic;2016;Sacramento;;;;;;;
14031;organic;2016;Sacramento;;;;;;;
14032;organic;2016;Sacramento;;;;;;;
14033;organic;2016;Sacramento;;;;;;;
14034;organic;2016;Sacramento;;;;;;;
14035;organic;2016;Sacramento;;;;;;;
14036;organic;2016;Sacramento;;;;;;;
14037;organic;2016;Sacramento;;;;;;;
14038;organic;2016;Sacramento;;;;;;;
14039;organic;2016;Sacramento;;;;;;;
14040;organic;2016;Sacramento;;;;;;;
14041;organic;2016;Sacramento;;;;;;;
14042;organic;2016;Sacramento;;;;;;;
14043;organic;2016;Sacramento;;;;;;;
14044;organic;2016;Sacramento;;;;;;;
14045;organic;2016;Sacramento;;;;;;;
14046;organic;2016;Sacramento;;;;;;;
14047;organic;2016;Sacramento;;;;;;;
14048;organic;2016;Sacramento;;;;;;;
14049;organic;2016;Sacramento;;;;;;;
14050;organic;2016;Sacramento;;;;;;;
14051;organic;2016;Sacramento;;;;;;;
14052;organic;2016;Sacramento;;;;;;;
14053;organic;2016;Sacramento;;;;;;;
14054;organic;2016;Sacramento;;;;;;;
14055;organic;2016;Sacramento;;;;;;;
14056;organic;2016;Sacramento;;;;;;;
14057;organic;2016;Sacramento;;;;;;;
14058;organic;2016;Sacramento;;;;;;;
14059;organic;2016;Sacramento;;;;;;;
14060;organic;2016;Sacramento;;;;;;;
14061;organic;2016;Sacramento;;;;;;;
14062;organic;2016;Sacramento;;;;;;;
14063;organic;2016;Sacramento;;;;;;;
14064;organic;2016;Sacramento;;;;;;;
14065;organic;2016;Sacramento;;;;;;;
14066;organic;2016;SanDiego;;;;;;;
14067;organic;2016;SanDiego;;;;;;;
14068;organic;2016;SanDiego;;;;;;;
14069;organic;2016;SanDiego;;;;;;;
14070;organic;2016;SanDiego;;;;;;;
14071;organic;2016;SanDiego;;;;;;;
14072;organic;2016;SanDiego;;;;;;;
14073;organic;2016;SanDiego;;;;;;;
14074;organic;2016;SanDiego;;;;;;;
14075;organic;2016;SanDiego;;;;;;;
14076;organic;2016;SanDiego;;;;;;;
14077;organic;2016;SanDiego;;;;;;;
14078;organic;2016;SanDiego;;;;;;;
14079;organic;2016;SanDiego;;;;;;;
14080;organic;2016;SanDiego;;;;;;;
14081;organic;2016;SanDiego;;;;;;;
14082;organic;2016;SanDiego;;;;;;;
14083;organic;2016;SanDiego;;;;;;;
14084;organic;2016;SanDiego;;;;;;;
14085;organic;2016;SanDiego;;;;;;;
14086;organic;2016;SanDiego;;;;;;;
14087;organic;2016;SanDiego;;;;;;;
14088;organic;2016;SanDiego;;;;;;;
14089;organic;2016;SanDiego;;;;;;;
14090;organic;2016;SanDiego;;;;;;;
14091;organic;2016;SanDiego;;;;;;;
14092;organic;2016;SanDiego;;;;;;;
14093;organic;2016;SanDiego;;;;;;;
14094;organic;2016;SanDiego;;;;;;;
14095;organic;2016;SanDiego;;;;;;;
14096;organic;2016;SanDiego;;;;;;;
14097;organic;2016;SanDiego;;;;;;;
14098;organic;2016;SanDiego;;;;;;;
14099;organic;2016;SanDiego;;;;;;;
14100;organic;2016;SanDiego;;;;;;;
14101;organic;2016;SanDiego;;;;;;;
14102;organic;2016;SanDiego;;;;;;;
14103;organic;2016;SanDiego;;;;;;;
14104;organic;2016;SanDiego;;;;;;;
14105;organic;2016;SanDiego;;;;;;;
14106;organic;2016;SanDiego;;;;;;;
14107;organic;2016;SanDiego;;;;;;;
14108;organic;2016;SanDiego;;;;;;;
14109;organic;2016;SanDiego;;;;;;;
14110;organic;2016;SanDiego;;;;;;;
14111;organic;2016;SanDiego;;;;;;;
14112;organic;2016;SanDiego;;;;;;;
14113;organic;2016;SanDiego;;;;;;;
14114;organic;2016;SanDiego;;;;;;;
14115;organic;2016;SanDiego;;;;;;;
14116;organic;2016;SanDiego;;;;;;;
14117;organic;2016;SanDiego;;;;;;;
14118;organic;2016;SanFrancisco;;;;;;;
14119;organic;2016;SanFrancisco;;;;;;;
14120;organic;2016;SanFrancisco;;;;;;;
14121;organic;2016;SanFrancisco;;;;;;;
14122;organic;2016;SanFrancisco;;;;;;;
14123;organic;2016;SanFrancisco;;;;;;;
14124;organic;2016;SanFrancisco;;;;;;;
14125;organic;2016;SanFrancisco;;;;;;;
14126;organic;2016;SanFrancisco;;;;;;;
14127;organic;2016;SanFrancisco;;;;;;;
14128;organic;2016;SanFrancisco;;;;;;;
14129;organic;2016;SanFrancisco;;;;;;;
14130;organic;2016;SanFrancisco;;;;;;;
14131;organic;2016;SanFrancisco;;;;;;;
14132;organic;2016;SanFrancisco;;;;;;;
14133;organic;2016;SanFrancisco;;;;;;;
14134;organic;2016;SanFrancisco;;;;;;;
14135;organic;2016;SanFrancisco;;;;;;;
14136;organic;2016;SanFrancisco;;;;;;;
14137;organic;2016;SanFrancisco;;;;;;;
14138;organic;2016;SanFrancisco;;;;;;;
14139;organic;2016;SanFrancisco;;;;;;;
14140;organic;2016;SanFrancisco;;;;;;;
14141;organic;2016;SanFrancisco;;;;;;;
14142;organic;2016;SanFrancisco;;;;;;;
14143;organic;2016;SanFrancisco;;;;;;;
14144;organic;2016;SanFrancisco;;;;;;;
14145;organic;2016;SanFrancisco;;;;;;;
14146;organic;2016;SanFrancisco;;;;;;;
14147;organic;2016;SanFrancisco;;;;;;;
14148;organic;2016;SanFrancisco;;;;;;;
14149;organic;2016;SanFrancisco;;;;;;;
14150;organic;2016;SanFrancisco;;;;;;;
14151;organic;2016;SanFrancisco;;;;;;;
14152;organic;2016;SanFrancisco;;;;;;;
14153;organic;2016;SanFrancisco;;;;;;;
14154;organic;2016;SanFrancisco;;;;;;;
14155;organic;2016;SanFrancisco;;;;;;;
14156;organic;2016;SanFrancisco;;;;;;;
14157;organic;2016;SanFrancisco;;;;;;;
14158;organic;2016;SanFrancisco;;;;;;;
14159;organic;2016;SanFrancisco;;;;;;;
14160;organic;2016;SanFrancisco;;;;;;;
14161;organic;2016;SanFrancisco;;;;;;;
14162;organic;2016;SanFrancisco;;;;;;;
14163;organic;2016;SanFrancisco;;;;;;;
14164;organic;2016;SanFrancisco;;;;;;;
14165;organic;2016;SanFrancisco;;;;;;;
14166;organic;2016;SanFrancisco;;;;;;;
14167;organic;2016;SanFrancisco;;;;;;;
14168;organic;2016;SanFrancisco;;;;;;;
14169;organic;2016;SanFrancisco;;;;;;;
14170;organic;2016;Seattle;;;;;;;
14171;organic;2016;Seattle;;;;;;;
14172;organic;2016;Seattle;;;;;;;
14173;organic;2016;Seattle;;;;;;;
14174;organic;2016;Seattle;;;;;;;
14175;organic;2016;Seattle;;;;;;;
14176;organic;2016;Seattle;;;;;;;
14177;organic;2016;Seattle;;;;;;;
14178;organic;2016;Seattle;;;;;;;
14179;organic;2016;Seattle;;;;;;;
14180;organic;2016;Seattle;;;;;;;
14181;organic;2016;Seattle;;;;;;;
14182;organic;2016;Seattle;;;;;;;
14183;organic;2016;Seattle;;;;;;;
14184;organic;2016;Seattle;;;;;;;
14185;organic;2016;Seattle;;;;;;;
14186;organic;2016;Seattle;;;;;;;
14187;organic;2016;Seattle;;;;;;;
14188;organic;2016;Seattle;;;;;;;
14189;organic;2016;Seattle;;;;;;;
14190;organic;2016;Seattle;;;;;;;
14191;organic;2016;Seattle;;;;;;;
14192;organic;2016;Seattle;;;;;;;
14193;organic;2016;Seattle;;;;;;;
14194;organic;2016;Seattle;;;;;;;
14195;organic;2016;Seattle;;;;;;;
14196;organic;2016;Seattle;;;;;;;
14197;organic;2016;Seattle;;;;;;;
14198;organic;2016;Seattle;;;;;;;
14199;organic;2016;Seattle;;;;;;;
14200;organic;2016;Seattle;;;;;;;
14201;organic;2016;Seattle;;;;;;;
14202;organic;2016;Seattle;;;;;;;
14203;organic;2016;Seattle;;;;;;;
14204;organic;2016;Seattle;;;;;;;
14205;organic;2016;Seattle;;;;;;;
14206;organic;2016;Seattle;;;;;;;
14207;organic;2016;Seattle;;;;;;;
14208;organic;2016;Seattle;;;;;;;
14209;organic;2016;Seattle;;;;;;;
14210;organic;2016;Seattle;;;;;;;
14211;organic;2016;Seattle;;;;;;;
14212;organic;2016;Seattle;;;;;;;
14213;organic;2016;Seattle;;;;;;;
14214;organic;2016;Seattle;;;;;;;
14215;organic;2016;Seattle;;;;;;;
14216;organic;2016;Seattle;;;;;;;
14217;organic;2016;Seattle;;;;;;;
14218;organic;2016;Seattle;;;;;;;
14219;organic;2016;Seattle;;;;;;;
14220;organic;2016;Seattle;;;;;;;
14221;organic;2016;Seattle;;;;;;;
14222;organic;2016;SouthCarolina;;;;;;;
14223;organic;2016;SouthCarolina;;;;;;;
14224;organic;2016;SouthCarolina;;;;;;;
14225;organic;2016;SouthCarolina;;;;;;;
14226;organic;2016;SouthCarolina;;;;;;;
14227;organic;2016;SouthCarolina;;;;;;;
14228;organic;2016;SouthCarolina;;;;;;;
14229;organic;2016;SouthCarolina;;;;;;;
14230;organic;2016;SouthCarolina;;;;;;;
14231;organic;2016;SouthCarolina;;;;;;;
14232;organic;2016;SouthCarolina;;;;;;;
14233;organic;2016;SouthCarolina;;;;;;;
14234;organic;2016;SouthCarolina;;;;;;;
14235;organic;2016;SouthCarolina;;;;;;;
14236;organic;2016;SouthCarolina;;;;;;;
14237;organic;2016;SouthCarolina;;;;;;;
14238;organic;2016;SouthCarolina;;;;;;;
14239;organic;2016;SouthCarolina;;;;;;;
14240;organic;2016;SouthCarolina;;;;;;;
14241;organic;2016;SouthCarolina;;;;;;;
14242;organic;2016;SouthCarolina;;;;;;;
14243;organic;2016;SouthCarolina;;;;;;;
14244;organic;2016;SouthCarolina;;;;;;;
14245;organic;2016;SouthCarolina;;;;;;;
14246;organic;2016;SouthCarolina;;;;;;;
14247;organic;2016;SouthCarolina;;;;;;;
14248;organic;2016;SouthCarolina;;;;;;;
14249;organic;2016;SouthCarolina;;;;;;;
14250;organic;2016;SouthCarolina;;;;;;;
14251;organic;2016;SouthCarolina;;;;;;;
14252;organic;2016;SouthCarolina;;;;;;;
14253;organic;2016;SouthCarolina;;;;;;;
14254;organic;2016;SouthCarolina;;;;;;;
14255;organic;2016;SouthCarolina;;;;;;;
14256;organic;2016;SouthCarolina;;;;;;;
14257;organic;2016;SouthCarolina;;;;;;;
14258;organic;2016;SouthCarolina;;;;;;;
14259;organic;2016;SouthCarolina;;;;;;;
14260;organic;2016;SouthCarolina;;;;;;;
14261;organic;2016;SouthCarolina;;;;;;;
14262;organic;2016;SouthCarolina;;;;;;;
14263;organic;2016;SouthCarolina;;;;;;;
14264;organic;2016;SouthCarolina;;;;;;;
14265;organic;2016;SouthCarolina;;;;;;;
14266;organic;2016;SouthCarolina;;;;;;;
14267;organic;2016;SouthCarolina;;;;;;;
14268;organic;2016;SouthCarolina;;;;;;;
14269;organic;2016;SouthCarolina;;;;;;;
14270;organic;2016;SouthCarolina;;;;;;;
14271;organic;2016;SouthCarolina;;;;;;;
14272;organic;2016;SouthCarolina;;;;;;;
14273;organic;2016;SouthCarolina;;;;;;;
14274;organic;2016;SouthCentral;;;;;;;
14275;organic;2016;SouthCentral;;;;;;;
14276;organic;2016;SouthCentral;;;;;;;
14277;organic;2016;SouthCentral;;;;;;;
14278;organic;2016;SouthCentral;;;;;;;
14279;organic;2016;SouthCentral;;;;;;;
14280;organic;2016;SouthCentral;;;;;;;
14281;organic;2016;SouthCentral;;;;;;;
14282;organic;2016;SouthCentral;;;;;;;
14283;organic;2016;SouthCentral;;;;;;;
14284;organic;2016;SouthCentral;;;;;;;
14285;organic;2016;SouthCentral;;;;;;;
14286;organic;2016;SouthCentral;;;;;;;
14287;organic;2016;SouthCentral;;;;;;;
14288;organic;2016;SouthCentral;;;;;;;
14289;organic;2016;SouthCentral;;;;;;;
14290;organic;2016;SouthCentral;;;;;;;
14291;organic;2016;SouthCentral;;;;;;;
14292;organic;2016;SouthCentral;;;;;;;
14293;organic;2016;SouthCentral;;;;;;;
14294;organic;2016;SouthCentral;;;;;;;
14295;organic;2016;SouthCentral;;;;;;;
14296;organic;2016;SouthCentral;;;;;;;
14297;organic;2016;SouthCentral;;;;;;;
14298;organic;2016;SouthCentral;;;;;;;
14299;organic;2016;SouthCentral;;;;;;;
14300;organic;2016;SouthCentral;;;;;;;
14301;organic;2016;SouthCentral;;;;;;;
14302;organic;2016;SouthCentral;;;;;;;
14303;organic;2016;SouthCentral;;;;;;;
14304;organic;2016;SouthCentral;;;;;;;
14305;organic;2016;SouthCentral;;;;;;;
14306;organic;2016;SouthCentral;;;;;;;
14307;organic;2016;SouthCentral;;;;;;;
14308;organic;2016;SouthCentral;;;;;;;
14309;organic;2016;SouthCentral;;;;;;;
14310;organic;2016;SouthCentral;;;;;;;
14311;organic;2016;SouthCentral;;;;;;;
14312;organic;2016;SouthCentral;;;;;;;
14313;organic;2016;SouthCentral;;;;;;;
14314;organic;2016;SouthCentral;;;;;;;
14315;organic;2016;SouthCentral;;;;;;;
14316;organic;2016;SouthCentral;;;;;;;
14317;organic;2016;SouthCentral;;;;;;;
14318;organic;2016;SouthCentral;;;;;;;
14319;organic;2016;SouthCentral;;;;;;;
14320;organic;2016;SouthCentral;;;;;;;
14321;organic;2016;SouthCentral;;;;;;;
14322;organic;2016;SouthCentral;;;;;;;
14323;organic;2016;SouthCentral;;;;;;;
14324;organic;2016;SouthCentral;;;;;;;
14325;organic;2016;SouthCentral;;;;;;;
14326;organic;2016;Southeast;;;;;;;
14327;organic;2016;Southeast;;;;;;;
14328;organic;2016;Southeast;;;;;;;
14329;organic;2016;Southeast;;;;;;;
14330;organic;2016;Southeast;;;;;;;
14331;organic;2016;Southeast;;;;;;;
14332;organic;2016;Southeast;;;;;;;
14333;organic;2016;Southeast;;;;;;;
14334;organic;2016;Southeast;;;;;;;
14335;organic;2016;Southeast;;;;;;;
14336;organic;2016;Southeast;;;;;;;
14337;organic;2016;Southeast;;;;;;;
14338;organic;2016;Southeast;;;;;;;
14339;organic;2016;Southeast;;;;;;;
14340;organic;2016;Southeast;;;;;;;
14341;organic;2016;Southeast;;;;;;;
14342;organic;2016;Southeast;;;;;;;
14343;organic;2016;Southeast;;;;;;;
14344;organic;2016;Southeast;;;;;;;
14345;organic;2016;Southeast;;;;;;;
14346;organic;2016;Southeast;;;;;;;
14347;organic;2016;Southeast;;;;;;;
14348;organic;2016;Southeast;;;;;;;
14349;organic;2016;Southeast;;;;;;;
14350;organic;2016;Southeast;;;;;;;
14351;organic;2016;Southeast;;;;;;;
14352;organic;2016;Southeast;;;;;;;
14353;organic;2016;Southeast;;;;;;;
14354;organic;2016;Southeast;;;;;;;
14355;organic;2016;Southeast;;;;;;;
14356;organic;2016;Southeast;;;;;;;
14357;organic;2016;Southeast;;;;;;;
14358;organic;2016;Southeast;;;;;;;
14359;organic;2016;Southeast;;;;;;;
14360;organic;2016;Southeast;;;;;;;
14361;organic;2016;Southeast;;;;;;;
14362;organic;2016;Southeast;;;;;;;
14363;organic;2016;Southeast;;;;;;;
14364;organic;2016;Southeast;;;;;;;
14365;organic;2016;Southeast;;;;;;;
14366;organic;2016;Southeast;;;;;;;
14367;organic;2016;Southeast;;;;;;;
14368;organic;2016;Southeast;;;;;;;
14369;organic;2016;Southeast;;;;;;;
14370;organic;2016;Southeast;;;;;;;
14371;organic;2016;Southeast;;;;;;;
14372;organic;2016;Southeast;;;;;;;
14373;organic;2016;Southeast;;;;;;;
14374;organic;2016;Southeast;;;;;;;
14375;organic;2016;Southeast;;;;;;;
14376;organic;2016;Southeast;;;;;;;
14377;organic;2016;Southeast;;;;;;;
14378;organic;2016;Spokane;;;;;;;
14379;organic;2016;Spokane;;;;;;;
14380;organic;2016;Spokane;;;;;;;
14381;organic;2016;Spokane;;;;;;;
14382;organic;2016;Spokane;;;;;;;
14383;organic;2016;Spokane;;;;;;;
14384;organic;2016;Spokane;;;;;;;
14385;organic;2016;Spokane;;;;;;;
14386;organic;2016;Spokane;;;;;;;
14387;organic;2016;Spokane;;;;;;;
14388;organic;2016;Spokane;;;;;;;
14389;organic;2016;Spokane;;;;;;;
14390;organic;2016;Spokane;;;;;;;
14391;organic;2016;Spokane;;;;;;;
14392;organic;2016;Spokane;;;;;;;
14393;organic;2016;Spokane;;;;;;;
14394;organic;2016;Spokane;;;;;;;
14395;organic;2016;Spokane;;;;;;;
14396;organic;2016;Spokane;;;;;;;
14397;organic;2016;Spokane;;;;;;;
14398;organic;2016;Spokane;;;;;;;
14399;organic;2016;Spokane;;;;;;;
14400;organic;2016;Spokane;;;;;;;
14401;organic;2016;Spokane;;;;;;;
14402;organic;2016;Spokane;;;;;;;
14403;organic;2016;Spokane;;;;;;;
14404;organic;2016;Spokane;;;;;;;
14405;organic;2016;Spokane;;;;;;;
14406;organic;2016;Spokane;;;;;;;
14407;organic;2016;Spokane;;;;;;;
14408;organic;2016;Spokane;;;;;;;
14409;organic;2016;Spokane;;;;;;;
14410;organic;2016;Spokane;;;;;;;
14411;organic;2016;Spokane;;;;;;;
14412;organic;2016;Spokane;;;;;;;
14413;organic;2016;Spokane;;;;;;;
14414;organic;2016;Spokane;;;;;;;
14415;organic;2016;Spokane;;;;;;;
14416;organic;2016;Spokane;;;;;;;
14417;organic;2016;Spokane;;;;;;;
14418;organic;2016;Spokane;;;;;;;
14419;organic;2016;Spokane;;;;;;;
14420;organic;2016;Spokane;;;;;;;
14421;organic;2016;Spokane;;;;;;;
14422;organic;2016;Spokane;;;;;;;
14423;organic;2016;Spokane;;;;;;;
14424;organic;2016;Spokane;;;;;;;
14425;organic;2016;Spokane;;;;;;;
14426;organic;2016;Spokane;;;;;;;
14427;organic;2016;Spokane;;;;;;;
14428;organic;2016;Spokane;;;;;;;
14429;organic;2016;Spokane;;;;;;;
14430;organic;2016;StLouis;;;;;;;
14431;organic;2016;StLouis;;;;;;;
14432;organic;2016;StLouis;;;;;;;
14433;organic;2016;StLouis;;;;;;;
14434;organic;2016;StLouis;;;;;;;
14435;organic;2016;StLouis;;;;;;;
14436;organic;2016;StLouis;;;;;;;
14437;organic;2016;StLouis;;;;;;;
14438;organic;2016;StLouis;;;;;;;
14439;organic;2016;StLouis;;;;;;;
14440;organic;2016;StLouis;;;;;;;
14441;organic;2016;StLouis;;;;;;;
14442;organic;2016;StLouis;;;;;;;
14443;organic;2016;StLouis;;;;;;;
14444;organic;2016;StLouis;;;;;;;
14445;organic;2016;StLouis;;;;;;;
14446;organic;2016;StLouis;;;;;;;
14447;organic;2016;StLouis;;;;;;;
14448;organic;2016;StLouis;;;;;;;
14449;organic;2016;StLouis;;;;;;;
14450;organic;2016;StLouis;;;;;;;
14451;organic;2016;StLouis;;;;;;;
14452;organic;2016;StLouis;;;;;;;
14453;organic;2016;StLouis;;;;;;;
14454;organic;2016;StLouis;;;;;;;
14455;organic;2016;StLouis;;;;;;;
14456;organic;2016;StLouis;;;;;;;
14457;organic;2016;StLouis;;;;;;;
14458;organic;2016;StLouis;;;;;;;
14459;organic;2016;StLouis;;;;;;;
14460;organic;2016;StLouis;;;;;;;
14461;organic;2016;StLouis;;;;;;;
14462;organic;2016;StLouis;;;;;;;
14463;organic;2016;StLouis;;;;;;;
14464;organic;2016;StLouis;;;;;;;
14465;organic;2016;StLouis;;;;;;;
14466;organic;2016;StLouis;;;;;;;
14467;organic;2016;StLouis;;;;;;;
14468;organic;2016;StLouis;;;;;;;
14469;organic;2016;StLouis;;;;;;;
14470;organic;2016;StLouis;;;;;;;
14471;organic;2016;StLouis;;;;;;;
14472;organic;2016;StLouis;;;;;;;
14473;organic;2016;StLouis;;;;;;;
14474;organic;2016;StLouis;;;;;;;
14475;organic;2016;StLouis;;;;;;;
14476;organic;2016;StLouis;;;;;;;
14477;organic;2016;StLouis;;;;;;;
14478;organic;2016;StLouis;;;;;;;
14479;organic;2016;StLouis;;;;;;;
14480;organic;2016;StLouis;;;;;;;
14481;organic;2016;StLouis;;;;;;;
14482;organic;2016;Syracuse;;;;;;;
14483;organic;2016;Syracuse;;;;;;;
14484;organic;2016;Syracuse;;;;;;;
14485;organic;2016;Syracuse;;;;;;;
14486;organic;2016;Syracuse;;;;;;;
14487;organic;2016;Syracuse;;;;;;;
14488;organic;2016;Syracuse;;;;;;;
14489;organic;2016;Syracuse;;;;;;;
14490;organic;2016;Syracuse;;;;;;;
14491;organic;2016;Syracuse;;;;;;;
14492;organic;2016;Syracuse;;;;;;;
14493;organic;2016;Syracuse;;;;;;;
14494;organic;2016;Syracuse;;;;;;;
14495;organic;2016;Syracuse;;;;;;;
14496;organic;2016;Syracuse;;;;;;;
14497;organic;2016;Syracuse;;;;;;;
14498;organic;2016;Syracuse;;;;;;;
14499;organic;2016;Syracuse;;;;;;;
14500;organic;2016;Syracuse;;;;;;;
14501;organic;2016;Syracuse;;;;;;;
14502;organic;2016;Syracuse;;;;;;;
14503;organic;2016;Syracuse;;;;;;;
14504;organic;2016;Syracuse;;;;;;;
14505;organic;2016;Syracuse;;;;;;;
14506;organic;2016;Syracuse;;;;;;;
14507;organic;2016;Syracuse;;;;;;;
14508;organic;2016;Syracuse;;;;;;;
14509;organic;2016;Syracuse;;;;;;;
14510;organic;2016;Syracuse;;;;;;;
14511;organic;2016;Syracuse;;;;;;;
14512;organic;2016;Syracuse;;;;;;;
14513;organic;2016;Syracuse;;;;;;;
